SK_ID_CURR,TARGET
102605,0.0964019547365528
102614,0.0879962586591861
102617,0.08568655204886053
102634,0.06779971905911021
102652,0.07039931330624428
102655,0.04764812630451815
102671,0.056927548326485757
102694,0.07034152258391536
102701,0.10410833836385593
102703,0.05578090338207249
102704,0.061773573647989924
102713,0.04364593919469773
102720,0.09791225904587503
102731,0.06158502085502599
102733,0.07493126905145144
102749,0.10861645178659557
102755,0.06418666739091282
102763,0.06923430459196897
102770,0.1054656343856974
102772,0.0926861466542567
102799,0.09008904886412644
102838,0.07660333150506299
102854,0.06468857108393043
102862,0.11153859701267428
102863,0.08378269656716957
102867,0.06969519865565911
102868,0.06638823442552057
102878,0.07542503405761221
102887,0.08749640364040236
102898,0.1092432979121774
102904,0.07948698062445743
102912,0.10904499168306704
102919,0.06111882350991581
102927,0.07634503090546754
102932,0.08474806635335755
102933,0.12625481615011247
102935,0.05536187995317289
102958,0.09207741442061376
102969,0.0915557551961225
102971,0.06899176255847461
102975,0.063787338400073
102979,0.08519202045195332
102982,0.05714248777703039
102987,0.09405608991111726
102989,0.08022550285592306
102995,0.07529632605988007
102996,0.07237115188320868
103000,0.05597686095931189
103001,0.0947136118594
103004,0.07155916603066279
103010,0.0762736989967716
103025,0.09626984584735908
103029,0.0898859919094978
103046,0.09173344353965653
103056,0.0642653880914167
103062,0.08145137192445179
103078,0.09900624528590714
103083,0.05310850543162589
103092,0.08724353393898246
103096,0.08067942250690313
103097,0.09219247138827757
103102,0.12141879981117971
103112,0.0811218951814381
103132,0.05476994834968868
103144,0.08927695956370794
103145,0.07117368447639491
103146,0.06949356579491979
103147,0.09837080429256018
103158,0.06968546214013588
103171,0.108051843034193
103173,0.0651213267463918
103184,0.08237532122522903
103195,0.09204304222535473
103196,0.06202117611050655
103206,0.07135220405738199
103230,0.08287340154376586
103231,0.10212877281798274
103232,0.08867392466019874
103239,0.09559038016601643
103240,0.08475740428091508
103243,0.07426599381213457
103252,0.09069053630627846
103258,0.08192075605487507
103259,0.08348862533037094
103279,0.06951120743903301
103280,0.05323804617555971
103286,0.07809644034104495
103287,0.11410632746411914
103290,0.08116650998047341
103298,0.09754618544381917
103315,0.04285393729504469
103319,0.06078881051657022
103334,0.11388341177664665
103336,0.08712507663691597
103345,0.08627888153641441
103368,0.07793414295594082
103371,0.10549435359420442
103377,0.07379493701706463
103398,0.06575531247142961
103404,0.058303711107892224
103408,0.09187013994697737
103410,0.0690310514895114
103418,0.061349610678778935
103420,0.1124482194028134
103432,0.09381001635850242
103433,0.06761901148341107
103436,0.05626942866938621
103440,0.08694358969134032
103453,0.07854825966872324
103459,0.09347400505008913
103460,0.06894936128774301
103461,0.05973676504194255
103462,0.09649851457655156
103473,0.08648603322997528
103474,0.057587121687892005
103475,0.09451431423407132
103478,0.10200875296083035
103480,0.08854539160463688
103484,0.05939191120206902
103494,0.07682458055722546
103513,0.10532870179333496
103515,0.08091850491282915
103516,0.12668194073997188
103525,0.09999087954571002
103541,0.11373152571850009
103544,0.06766094216331124
103562,0.11433712608074505
103570,0.15423086338531405
103572,0.12132375831446188
103574,0.06901957238608972
103575,0.08884966644891047
103591,0.09752003551575472
103594,0.06272631692789357
103609,0.06257465984754787
103613,0.06116779007261568
103614,0.059644674414494024
103615,0.05334455021790761
103624,0.09045818351524146
103625,0.13807647083009608
103628,0.11206099444249977
103629,0.06339286540201244
103647,0.07730213940757237
103648,0.09569286726102712
103651,0.07392958323569132
103658,0.055659799593515843
103668,0.08011078528607589
103669,0.07615230390460702
103676,0.08550974237550549
103682,0.07024324984852029
103683,0.050130898065413924
103689,0.06160135958422794
103725,0.05387205336966099
103733,0.0812450734641145
103744,0.049421634777346936
103762,0.09730060405790875
103771,0.0971388826527327
103773,0.056012072835579574
103783,0.10090591428872382
103784,0.08549946441198948
103808,0.051952429518945846
103812,0.05946354500580676
103813,0.08422549076669542
103814,0.06875469048722038
103818,0.12181861299715324
103824,0.08547883674856892
103828,0.051391208698979465
103830,0.071910451685286
103840,0.06467933631186258
103842,0.09475258691395212
103847,0.1048662729557286
103848,0.09836388673950701
103851,0.05492071073844638
103854,0.12004319459834933
103857,0.1504514925112818
103861,0.04809355000629819
103862,0.08181551468725215
103865,0.07676991080494598
103870,0.055398910901905594
103876,0.07976569985605174
103891,0.13651857068823303
103908,0.06685224224090577
103914,0.07500160814807158
103918,0.0894261799918075
103940,0.08696832231033307
103963,0.10978923455355409
103966,0.09457564074096494
103971,0.1073456466237622
103980,0.09385213621488812
103984,0.06219227126030455
103985,0.07061595706905754
103998,0.11460006603910951
104019,0.07015384677853438
104026,0.07686914393573403
104035,0.10488249740547975
104044,0.06609295009992226
104045,0.08855353502483966
104047,0.08831986451753251
104051,0.057398639687449626
104058,0.06996872428601199
104063,0.06327999050549155
104066,0.08397336680350365
104087,0.04549565276223178
104089,0.0811281850050989
104095,0.06677230197097675
104098,0.10592279444250506
104104,0.05238926249706437
104110,0.08812428239277703
104120,0.06705535536015127
104122,0.05449130943546244
104131,0.07980279838641764
104132,0.09698400743332511
104135,0.05498975394385102
104136,0.08254564360525306
104149,0.07812919074960056
104150,0.0725297918097098
104156,0.08714361618257677
104165,0.09763738735153302
104175,0.07642358109089349
104179,0.10387570451736812
104184,0.07980864357195629
104206,0.06115872665719313
104216,0.09001984710075094
104230,0.13268367823646543
104257,0.04765621037707321
104272,0.04946469169521841
104273,0.08537900281286183
104278,0.04575605947013906
104294,0.09167064153596226
104295,0.07949074389886583
104297,0.06709660333525111
104298,0.09637948430084838
104308,0.09666298673883165
104318,0.07708092104448729
104319,0.06134732037090015
104320,0.10995591774377338
104327,0.10448139355961508
104334,0.08588590152365415
104344,0.09926307075995493
104350,0.06901321740486589
104351,0.08419389758125036
104354,0.09916636586730448
104369,0.10640640879661481
104376,0.08915563088326002
104381,0.07662306852083436
104384,0.0866572432337441
104391,0.05433193480964488
104394,0.0939236193792065
104398,0.1116382960722707
104402,0.07227697037046375
104408,0.06715013741682224
104409,0.05433620584819188
104410,0.11887328466512016
104412,0.06607750613149733
104417,0.09220808655534736
104424,0.07829935307288156
104426,0.057019022419741834
104435,0.07009297362312787
104445,0.07199249426305424
104458,0.04817544317867534
104460,0.08271822123414979
104466,0.07273748495301562
104472,0.10755323702409955
104473,0.09698946610646414
104479,0.05018193425327284
104480,0.06700296426723097
104482,0.10681257930883559
104499,0.04837037484309782
104501,0.04813262738728019
104502,0.0711813991147513
104506,0.07898531489210961
104510,0.05544054663559204
104512,0.06405498097282326
104520,0.11468694820268226
104528,0.10444618707447363
104529,0.088828896923173
104541,0.08650172282736361
104578,0.06149475976774588
104584,0.07716680683203528
104588,0.09265384624664452
104602,0.07502967511363294
104610,0.05514237109742974
104611,0.08064815957864337
104618,0.10088367805541629
104620,0.07833209027662474
104622,0.0547146128947346
104624,0.05692052561382371
104625,0.09041492956795213
104634,0.12265860627777364
104639,0.09326702121389249
104646,0.06924742118928014
104647,0.07016060879228062
104652,0.056250517223772174
104670,0.07284934035242248
104677,0.06448257470163939
104685,0.0973226982064289
104691,0.08555590084727117
104696,0.06462468270769707
104699,0.053659825487109875
104712,0.10691940508984182
104714,0.07700573758524654
104717,0.07793533043784687
104718,0.07301210621608388
104740,0.07210774798322428
104741,0.08814728462141926
104743,0.04400848728080538
104744,0.09183135678600053
104747,0.0910306436347985
104767,0.07853168352086301
104772,0.16505805831858505
104776,0.12037610244762251
104779,0.05970544351455223
104814,0.07959848001340315
104815,0.07506824988021128
104830,0.09272384265995817
104831,0.10394933100518795
104833,0.09667620789429765
104839,0.06562042783909446
104840,0.07752745873485008
104860,0.09200129676158555
104861,0.049222253261728535
104866,0.07807308466327567
104870,0.06140532244916547
104877,0.08732109012356791
104878,0.05428899373767476
104879,0.07075627894224015
104880,0.08375591492287986
104899,0.08013004475361002
104906,0.050254870186335746
104907,0.10353246227466292
104913,0.07998710924477252
104916,0.09979527677441892
104921,0.08704498893309442
104930,0.07389533476506797
104931,0.08943895544881121
104936,0.09173679927531594
104937,0.08293405276775118
104942,0.07512309591245686
104943,0.07277683500016087
104969,0.09204351666879532
104972,0.12702871104358482
104988,0.08721429989187737
105013,0.08759629029806928
105015,0.08476172101228496
105019,0.065465706175832
105027,0.07416688401400204
105030,0.08711431263242947
105035,0.14318369816842585
105041,0.056984218186059324
105051,0.11162286250336682
105056,0.060006640468493244
105067,0.16015261615504173
105071,0.10026425502779523
105072,0.05651765859277292
105074,0.11747683158108864
105091,0.10242456058467733
105101,0.06805503287237741
105103,0.07867066595211768
105134,0.0851429858339343
105139,0.0846351969284892
105142,0.11489389956019261
105146,0.08698419185446542
105163,0.08045623334916618
105168,0.10241655684349386
105172,0.046891305246296935
105176,0.11609196240047036
105195,0.07389561003858536
105196,0.12421990898801852
105197,0.05307327654337576
105203,0.07690753888716988
105223,0.08466030714781515
105227,0.07777216963282724
105228,0.05753268247461434
105230,0.08836420984931655
105231,0.11699554102664914
105239,0.07302854376463937
105242,0.0914722653053543
105244,0.07361551835099298
105245,0.10217804929800622
105248,0.052048853121829816
105249,0.0770439523295544
105266,0.11205786305260768
105271,0.1110436388004861
105276,0.09698979649066035
105282,0.09436378022367053
105292,0.07286600674325162
105297,0.043706817311806485
105332,0.10494044725261195
105333,0.07104644875049969
105343,0.05620907508141154
105344,0.04886466401067273
105345,0.10709685351173819
105357,0.08655414901782202
105359,0.0800767322769106
105366,0.07160119372959059
105367,0.08724605116215065
105370,0.04262529352606901
105377,0.08602028568073682
105390,0.07827144657479505
105399,0.06138524693794602
105403,0.06989771338856178
105404,0.07813257496576849
105414,0.06634397258274155
105417,0.07864180869519331
105425,0.12407639444179672
105452,0.06662782829984969
105454,0.09118159714215747
105456,0.10755537416467222
105470,0.0907392804774506
105471,0.05087383313689178
105483,0.07737073110610876
105493,0.09431517885213772
105508,0.11411842702420898
105514,0.09215753624598047
105515,0.049196009954491374
105528,0.12463775081243181
105529,0.0604829696671689
105531,0.0622228045487138
105532,0.06720996750073839
105558,0.045608183151272
105574,0.07895969991409595
105578,0.05328852528346763
105584,0.12920935059703426
105595,0.10243959543853512
105617,0.08665502613087855
105618,0.06939395432545233
105621,0.07096452761030349
105625,0.07460101494272486
105629,0.0798354199182141
105630,0.058680349377310904
105634,0.05531957044238523
105635,0.08903984405367202
105641,0.09354441806239056
105647,0.09356183585808636
105648,0.07772405303985734
105655,0.05518259462491796
105657,0.05770842660142725
105672,0.0981640063398674
105678,0.07697518936893318
105682,0.06983240342971182
105691,0.08396991326706031
105692,0.07478522610962006
105706,0.10802344275201815
105712,0.0903731289269533
105720,0.0841294221531068
105734,0.0739992633697607
105735,0.08249392682685518
105736,0.07893697293467668
105737,0.05690644244565179
105738,0.11426909126242088
105740,0.10675223091407758
105744,0.05294126018610548
105747,0.09170507248927524
105749,0.09874375319959544
105754,0.07971461344243333
105758,0.058138139963942785
105760,0.0814408499431693
105767,0.07199715776794449
105784,0.10239997241788981
105791,0.0760460395658592
105802,0.0780681715011317
105807,0.11890050832409561
105809,0.0641232262090606
105816,0.0868396654135682
105817,0.0536186475444096
105824,0.11578249418213057
105832,0.0930657402468093
105856,0.07021080158867278
105865,0.06950354907973548
105899,0.07255314137926647
105906,0.04625538952578518
105916,0.07989216146946822
105923,0.09686920638131208
105937,0.08515276576342577
105965,0.05504840476357332
105966,0.07846921603055139
105968,0.0641162991352842
105973,0.0738209301103492
105976,0.09967602146890928
105978,0.057448999606338515
105979,0.06804574627493365
105991,0.09033365352775313
105998,0.07653430994635148
105999,0.08507475621088675
106000,0.08549869433513918
106001,0.09206964428039627
106010,0.07061965523969256
106011,0.08452234322169098
106013,0.10570509322338063
106015,0.06928182070949873
106026,0.058003577320529756
106032,0.05810335817025863
106035,0.08554900202023855
106040,0.07962207222874461
106041,0.11432635030729024
106044,0.051551085799298534
106053,0.09239155317789603
106054,0.05951002567675839
106065,0.10681301249491776
106081,0.06797625707796089
106083,0.07196031190752912
106087,0.081858246824278
106090,0.08409835658406618
106101,0.041875326793656575
106102,0.10802299673957175
106109,0.07147766159552962
106116,0.06603652957173424
106150,0.0633951100547493
106155,0.14875347233115524
106166,0.07877679752918143
106176,0.07981216167099502
106189,0.06349907517588398
106199,0.10650952342063871
106205,0.08473299322529222
106206,0.07532291672018947
106211,0.07488601120243174
106214,0.05789575692148373
106216,0.07518527593915157
106217,0.0868811355220519
106225,0.0744022632602861
106249,0.05832577579436229
106256,0.06499466598971305
106258,0.06389665506532305
106261,0.09353254145065143
106262,0.10594750366999356
106264,0.0543294741737345
106271,0.09403485002241468
106276,0.06963051131980162
106277,0.08315983123534372
106286,0.09900457075895522
106293,0.05703866687818069
106295,0.0654707733726587
106296,0.08653562560876402
106297,0.11653856553912766
106298,0.08210648941115675
106311,0.07020216153346817
106314,0.10123748289480412
106320,0.1083957030407302
106334,0.09037551871040472
106346,0.061595852268605006
106347,0.06643440087004666
106349,0.07403973024632811
106354,0.09670474314882313
106360,0.04930258189625853
106373,0.0775612241943447
106377,0.060576721966188664
106386,0.0964301820449366
106387,0.09546760660197344
106391,0.04791604715903674
106401,0.11534307472994268
106411,0.10413163319237959
106413,0.10517815734513059
106426,0.08716272679630037
106427,0.06428239488114941
106428,0.1211033841377424
106434,0.08694573403761671
106438,0.08459218018651841
106440,0.09023545772332096
106441,0.05950837153011838
106452,0.10991109032969229
106453,0.07379702310145274
106454,0.08248862721491793
106457,0.08612835045899296
106484,0.061597864952884246
106488,0.13809182155454436
106491,0.07175570274915304
106514,0.07781189228908258
106527,0.08030960634592753
106528,0.06587986346456427
106529,0.046258565775661294
106534,0.10205292350130116
106550,0.09941711173448374
106577,0.0703146785002084
106585,0.11929289124506966
106590,0.050996001234001005
106607,0.0644533805600664
106610,0.09394401262252837
106611,0.08457001404367402
106612,0.11027821825072896
106624,0.05627483047979617
106631,0.06629615578455292
106647,0.15672317040422182
106660,0.11165681076700402
106674,0.07746183355932279
106687,0.060567468416729685
106712,0.08469393260468618
106713,0.0662221034304865
106717,0.07045275788860496
106720,0.09256993881724028
106721,0.08394106244610455
106724,0.0771252804296797
106735,0.09744219969032229
106739,0.07203231939529293
106740,0.06803904445705106
106754,0.06900909900237895
106760,0.1318460168425717
106761,0.08837587149433772
106784,0.08764315759909289
106787,0.074942198494628
106797,0.06539505093162724
106798,0.06412784700138455
106802,0.10818243038339577
106803,0.0903529836178934
106804,0.13596385747359518
106805,0.06918606387416103
106810,0.11651160622820513
106812,0.08573970857173192
106813,0.05503240484276311
106817,0.06318598907098619
106822,0.08782992751277521
106823,0.07885970944853223
106827,0.05666723320602576
106841,0.0611863674119546
106851,0.07577944635261354
106852,0.0890321056404299
106853,0.13413627195982306
106854,0.13975070113389645
106861,0.08625901581411226
106873,0.10431790693484541
106877,0.06376173003692552
106878,0.0706708243924711
106881,0.09612837572690565
106900,0.07058672687112429
106906,0.05979730478292243
106907,0.07661507078167537
106914,0.08449058803293213
106916,0.0784941683248415
106924,0.06507564654117357
106931,0.06933667777236964
106936,0.09499403888339074
106937,0.07246556655586621
106938,0.0703330675851595
106939,0.09502221373873646
106943,0.05816009934302847
106944,0.0635199597213068
106967,0.09776791021788525
106980,0.08016180487606288
106986,0.05528987302883781
106987,0.07529027482408962
106990,0.056342443603466734
107013,0.04637421495920186
107023,0.08711239809118333
107033,0.05220801256353874
107037,0.08971077267838802
107048,0.08967915507092278
107071,0.09511245693068551
107081,0.05348106459676923
107113,0.07863571885456158
107130,0.0566457113994906
107131,0.07592729237523164
107145,0.07832533415824193
107156,0.08307247435514774
107219,0.07147734142032997
107222,0.10711158047733604
107223,0.1768441245110987
107232,0.11107613639809083
107245,0.08683438312333666
107246,0.05221930018265812
107247,0.05806744622010246
107256,0.0651900499390592
107259,0.06270432804237379
107260,0.04024076599408431
107279,0.11601102725251437
107280,0.05854631976974253
107281,0.08453295516024015
107285,0.07590037644585526
107329,0.09611714636443991
107337,0.06836917692211407
107349,0.063586626674675
107350,0.08325789123214142
107351,0.05018128969046672
107359,0.13611073667463366
107391,0.08650508013905835
107394,0.09763159402763369
107395,0.05174916286769115
107406,0.10122056257875922
107416,0.099591551883539
107417,0.06754721306332707
107418,0.06078875789999137
107419,0.0639180246822011
107444,0.07420021162236808
107445,0.08982877343226549
107446,0.08258464039775214
107460,0.0817109815916187
107470,0.08481252905850137
107475,0.06339344777441192
107520,0.07691283856152412
107526,0.08255725575866407
107527,0.050838769939148376
107530,0.0591033257114408
107532,0.11581769416867783
107534,0.10235033974210885
107535,0.06997771130684063
107554,0.098057035337181
107556,0.07656734231177241
107559,0.08771901258632686
107561,0.05309568198350119
107564,0.072566549315009
107566,0.08384691072077372
107571,0.07005961102996172
107590,0.08513226535633459
107602,0.08900162389956932
107625,0.10702754535061876
107626,0.12157888945353103
107635,0.06695898003424508
107636,0.06739177324041276
107645,0.08919304096166647
107652,0.1006471356218183
107655,0.0515188917589488
107668,0.059358346305940224
107670,0.06626474466974819
107677,0.04837410919398574
107680,0.09888528069459557
107683,0.07592923652171174
107684,0.060234705128795495
107691,0.07472819261551174
107692,0.09774637237581521
107703,0.10498684610765596
107709,0.05476906728353484
107710,0.06452004504658092
107721,0.0903291234938889
107725,0.1010166830775777
107727,0.10748668923914295
107739,0.07924908416707784
107740,0.09833542534460492
107741,0.07985380727224982
107747,0.05845952161739173
107765,0.12746435316473673
107768,0.05637469318566384
107775,0.0847094535074304
107782,0.10404871272531935
107790,0.059979325459829556
107801,0.07411365276378462
107807,0.05673152739402479
107811,0.10500222187548516
107817,0.11171017464690164
107826,0.07265356097159076
107838,0.08335115092658386
107839,0.06891950551871737
107843,0.07203882338130747
107847,0.06118631128487795
107849,0.09588687737871267
107850,0.07478255948711679
107867,0.10289576170256193
107871,0.08311371357429975
107908,0.0785685696618625
107913,0.11188405957603494
107927,0.08810634142768714
107931,0.04537967941532993
107955,0.04760818133793878
107962,0.08238675436527367
107977,0.06984173222720161
107978,0.07588468689987361
107993,0.06812538040056576
108010,0.0706123689493829
108016,0.09157632190363463
108018,0.11501612733670223
108027,0.09973181596606974
108045,0.08676344779762778
108069,0.11181774702396947
108082,0.08784314237260549
108089,0.08406768660545644
108092,0.06995292734400495
108106,0.06857162235949919
108112,0.07937833644567467
108120,0.10722933176476988
108122,0.14523123649651465
108135,0.11472973654586538
108170,0.06870379683098758
108171,0.08124458626686105
108177,0.05862043378962893
108180,0.10317360467699886
108183,0.07647691453823881
108184,0.06014024965804861
108185,0.07756325843098726
108192,0.08252390400478628
108195,0.09348970136066291
108196,0.10674088018310227
108218,0.06598888023261887
108219,0.11741435271994297
108243,0.09734221997301606
108249,0.055492426033461134
108251,0.04589316543256676
